悄悄,15,0.0013%
切合,15,0.0013%
勤劳,15,0.0013%
轻轻,15,0.0013%
情操,15,0.0013%
取缔,15,0.0013%
全长,15,0.0013%
日渐,15,0.0013%
日新月异,15,0.0013%
融,15,0.0013%
肉类,15,0.0013%
塞纳河,15,0.0013%
赛场,15,0.0013%
山坡,15,0.0013%
闪烁,15,0.0013%
伤害,15,0.0013%
上晃,15,0.0013%
上课,15,0.0013%
上月,15,0.0013%
社论,15,0.0013%
伸出,15,0.0013%
身着,15,0.0013%
深水,15,0.0013%
神圣,15,0.0013%
升值,15,0.0013%
剩下,15,0.0013%
诗人,15,0.0013%
实实在在,15,0.0013%
使用权,15,0.0013%
世界卫生组织,15,0.0013%
事态,15,0.0013%
事项,15,0.0013%
事宜,15,0.0013%
数字化,15,0.0013%
甩,15,0.0013%
水产,15,0.0013%
瞬间,15,0.0013%
私有制,15,0.0013%
死刑,15,0.0013%
四周,15,0.0013%
饲养,15,0.0013%
泰币,15,0.0013%
探亲,15,0.0013%
特性,15,0.0013%
提案,15,0.0013%
题目,15,0.0013%
甜,15,0.0013%
同比,15,0.0013%
同等,15,0.0013%
童话,15,0.0013%
统战,15,0.0013%
透过,15,0.0013%
旺盛,15,0.0013%
慰问信,15,0.0013%
文明礼貌,15,0.0013%
我成,15,0.0013%
屋里,15,0.0013%
五百,15,0.0013%
西湖,15,0.0013%
限于,15,0.0013%
相连,15,0.0013%
晓钟,15,0.0013%
小白鹭,15,0.0013%
携,15,0.0013%
信赖,15,0.0013%
休闲,15,0.0013%
修理,15,0.0013%
悬挂,15,0.0013%
选定,15,0.0013%
学费,15,0.0013%
血站,15,0.0013%
亚特兰大,15,0.0013%
研究会,15,0.0013%
沿岸,15,0.0013%
艳艳,15,0.0013%
药方,15,0.0013%
页,15,0.0013%
夜晚,15,0.0013%
一刻,15,0.0013%
一头,15,0.0013%
医护,15,0.0013%
依,15,0.0013%
衣被,15,0.0013%
疑虑,15,0.0013%
毅,15,0.0013%
议事日程,15,0.0013%
印刷,15,0.0013%
邮局,15,0.0013%
游行,15,0.0013%
玉,15,0.0013%
愈,15,0.0013%
育,15,0.0013%
远方,15,0.0013%
运动会,15,0.0013%
砸,15,0.0013%
杂志社,15,0.0013%
在押,15,0.0013%
在座,15,0.0013%
早就,15,0.0013%
占据,15,0.0013%
这天,15,0.0013%
正视,15,0.0013%
政治经济学,15,0.0013%
知青,15,0.0013%
直至,15,0.0013%
指明,15,0.0013%
只不过,15,0.0013%
致电,15,0.0013%
中东欧,15,0.0013%
中断,15,0.0013%
中共十五大,15,0.0013%
中国人民银行,15,0.0013%
中青年,15,0.0013%
中医药,15,0.0013%
种田,15,0.0013%
瞩目,15,0.0013%
专版,15,0.0013%
专线,15,0.0013%
装置,15,0.0013%
卓越,15,0.0013%
桌子,15,0.0013%
资,15,0.0013%
自然灾害,15,0.0013%
综合国力,15,0.0013%
足以,15,0.0013%
阻挠,15,0.0013%
组织部,15,0.0013%
赝品,15,0.0013%
△,14,0.0012%
０．５,14,0.0012%
００７,14,0.0012%
１０时,14,0.0012%
１１时,14,0.0012%
１３０,14,0.0012%
１９８３年,14,0.0012%
２５００,14,0.0012%
３３,14,0.0012%
４６,14,0.0012%
５８,14,0.0012%
７２,14,0.0012%
７６,14,0.0012%
９５％,14,0.0012%
阿富汗,14,0.0012%
爱护,14,0.0012%
八达岭,14,0.0012%
八运会,14,0.0012%
百富勤,14,0.0012%
摆放,14,0.0012%
鲍,14,0.0012%
悲剧,14,0.0012%
被害人,14,0.0012%
比利时,14,0.0012%
遍及,14,0.0012%
标本兼治,14,0.0012%
不畏,14,0.0012%
不宜,14,0.0012%
不易,14,0.0012%
才华,14,0.0012%
财,14,0.0012%
产出,14,0.0012%
阐明,14,0.0012%
长城站,14,0.0012%
超标,14,0.0012%
朝着,14,0.0012%
沉浸,14,0.0012%
乘坐,14,0.0012%
惩处,14,0.0012%
抽调,14,0.0012%
处分,14,0.0012%
处置,14,0.0012%
创立,14,0.0012%
创下,14,0.0012%
春风,14,0.0012%
此举,14,0.0012%
答复,14,0.0012%
大百科全书,14,0.0012%
大潮,14,0.0012%
大关,14,0.0012%
大军,14,0.0012%
大为,14,0.0012%
大修,14,0.0012%
带入,14,0.0012%
代表性,14,0.0012%
单独,14,0.0012%
淡薄,14,0.0012%
盗窃,14,0.0012%
得出,14,0.0012%
翟,14,0.0012%
地址,14,0.0012%
第十八,14,0.0012%
电气化,14,0.0012%
盯,14,0.0012%
定点,14,0.0012%
栋,14,0.0012%
多边,14,0.0012%
二百,14,0.0012%
二十日,14,0.0012%
法治,14,0.0012%
反弹,14,0.0012%
反对派,14,0.0012%
犯罪分子,14,0.0012%
分割,14,0.0012%
分析家,14,0.0012%
粪,14,0.0012%
封建,14,0.0012%
逢,14,0.0012%
服用,14,0.0012%
辅助,14,0.0012%
父老乡亲,14,0.0012%
该村,14,0.0012%
该项,14,0.0012%
改观,14,0.0012%
高档,14,0.0012%
高龄,14,0.0012%
更换,14,0.0012%
攻击,14,0.0012%
功勋,14,0.0012%
共享,14,0.0012%
孤寡老人,14,0.0012%
故意,14,0.0012%
光亚,14,0.0012%
广电部,14,0.0012%
桂,14,0.0012%
国安,14,0.0012%
国梁,14,0.0012%
国事访问,14,0.0012%
国务院办公厅,14,0.0012%
哈马迪,14,0.0012%
好好,14,0.0012%
何况,14,0.0012%
何以,14,0.0012%
红火,14,0.0012%
红嫂,14,0.0012%
侯老,14,0.0012%
华广,14,0.0012%
滑冰,14,0.0012%
回避,14,0.0012%
会场,14,0.0012%
汇市,14,0.0012%
济生,14,0.0012%
加油站,14,0.0012%
价格法,14,0.0012%
驾车,14,0.0012%
驾驶证,14,0.0012%
间接,14,0.0012%
艰苦创业,14,0.0012%
简称,14,0.0012%
简直,14,0.0012%
减弱,14,0.0012%
鉴于,14,0.0012%
健儿,14,0.0012%
交叉,14,0.0012%
接连,14,0.0012%
解除,14,0.0012%
金价,14,0.0012%
金奖,14,0.0012%
金融界,14,0.0012%
晋察冀,14,0.0012%
近代,14,0.0012%
近些年,14,0.0012%
拘留,14,0.0012%
聚,14,0.0012%
决定性,14,0.0012%
考古学,14,0.0012%
科威特,14,0.0012%
科学性,14,0.0012%
可怕,14,0.0012%
矿区,14,0.0012%
蓝天,14,0.0012%
冷静,14,0.0012%
礼堂,14,0.0012%
礼仪,14,0.0012%
粒,14,0.0012%
两地,14,0.0012%
两极,14,0.0012%
两手抓,14,0.0012%
林业部,14,0.0012%
流向,14,0.0012%
卢森堡,14,0.0012%
露出,14,0.0012%
录取,14,0.0012%
骆驼,14,0.0012%
马列,14,0.0012%
漫长,14,0.0012%
美容美发店,14,0.0012%
盟国,14,0.0012%
棉,14,0.0012%
民间舞,14,0.0012%
明慎,14,0.0012%
名家,14,0.0012%
摸,14,0.0012%
模型,14,0.0012%
磨,14,0.0012%
亩产,14,0.0012%
幕,14,0.0012%
穆斯林,14,0.0012%
难怪,14,0.0012%
年终,14,0.0012%
念,14,0.0012%
牛肉,14,0.0012%
农电工,14,0.0012%
女孩,14,0.0012%
攀升,14,0.0012%
配备,14,0.0012%
批判,14,0.0012%
披,14,0.0012%
骗,14,0.0012%
凭借,14,0.0012%
破获,14,0.0012%
期货,14,0.0012%
起码,14,0.0012%
启迪,14,0.0012%
千千万万,14,0.0012%
前辈,14,0.0012%
枪,14,0.0012%
强度,14,0.0012%
抢劫,14,0.0012%
切身利益,14,0.0012%
秦山,14,0.0012%
青年人,14,0.0012%
秋天,14,0.0012%
取胜,14,0.0012%
全场,14,0.0012%
全厂,14,0.0012%
让利,14,0.0012%
热瓦甫,14,0.0012%
认,14,0.0012%
认同,14,0.0012%
日夜,14,0.0012%
融化,14,0.0012%
入侵,14,0.0012%
入网,14,0.0012%
瑞雪,14,0.0012%
撒,14,0.0012%
桑特,14,0.0012%
商定,14,0.0012%
商贩,14,0.0012%
商家,14,0.0012%
商厦,14,0.0012%
上车,14,0.0012%
上前,14,0.0012%
上台,14,0.0012%
少量,14,0.0012%
社科院,14,0.0012%
渗透,14,0.0012%
升起,14,0.0012%
失衡,14,0.0012%
失业率,14,0.0012%
十六日,14,0.0012%
十三日,14,0.0012%
时常,14,0.0012%
世界观,14,0.0012%
世界银行,14,0.0012%
是非,14,0.0012%
首府,14,0.0012%
舒,14,0.0012%
书店,14,0.0012%
斯德哥尔摩,14,0.0012%
丝,14,0.0012%
丝毫,14,0.0012%
四海,14,0.0012%
素丽,14,0.0012%
速,14,0.0012%
损耗,14,0.0012%
瘫痪,14,0.0012%
淘,14,0.0012%
提名,14,0.0012%
体育界,14,0.0012%
天衡,14,0.0012%
天上,14,0.0012%
田野,14,0.0012%
同行业,14,0.0012%
投机,14,0.0012%
突击,14,0.0012%
图案,14,0.0012%
屠杀,14,0.0012%
吐,14,0.0012%
望远镜,14,0.0012%
未经,14,0.0012%
喂,14,0.0012%
稳健,14,0.0012%
无私奉献,14,0.0012%
无效,14,0.0012%
物体,14,0.0012%
物质文明,14,0.0012%
误,14,0.0012%
西单,14,0.0012%
下达,14,0.0012%
鲜,14,0.0012%
香港特区政府,14,0.0012%
箱,14,0.0012%
晓春,14,0.0012%
小农,14,0.0012%
小许,14,0.0012%
协同,14,0.0012%
谢里夫,14,0.0012%
新近,14,0.0012%
新任,14,0.0012%
心里话,14,0.0012%
心连心,14,0.0012%
心头,14,0.0012%
心脏,14,0.0012%
信件,14,0.0012%
信息化,14,0.0012%
信仰,14,0.0012%
星期,14,0.0012%
刑法,14,0.0012%
匈牙利,14,0.0012%
修复,14,0.0012%
选购,14,0.0012%
学海,14,0.0012%
学历,14,0.0012%
亚运会,14,0.0012%
严打,14,0.0012%
严密,14,0.0012%
颜,14,0.0012%
沿途,14,0.0012%
眼里,14,0.0012%
宴请,14,0.0012%
羊肉,14,0.0012%
养殖业,14,0.0012%
邀,14,0.0012%
业江,14,0.0012%
夜间,14,0.0012%
一面,14,0.0012%
一整套,14,0.0012%
依旧,14,0.0012%
伊拉克政府,14,0.0012%
以身作则,14,0.0012%
引入,14,0.0012%
隐蔽,14,0.0012%
隐藏,14,0.0012%
隐患,14,0.0012%
油画,14,0.0012%
游人,14,0.0012%
游子,14,0.0012%
有意,14,0.0012%
预案,14,0.0012%
援,14,0.0012%
园区,14,0.0012%
再说,14,0.0012%
赞同,14,0.0012%
赞誉,14,0.0012%
脏,14,0.0012%
造纸厂,14,0.0012%
增量,14,0.0012%
增值税,14,0.0012%
战斗力,14,0.0012%
召集,14,0.0012%
震后,14,0.0012%
征管,14,0.0012%
争议,14,0.0012%
政要,14,0.0012%
政治部,14,0.0012%
职业道德,14,0.0012%
执导,14,0.0012%
执纪,14,0.0012%
滞后,14,0.0012%
中小学生,14,0.0012%
中央民族乐团,14,0.0012%
中央统战部,14,0.0012%
众所周知,14,0.0012%
主旋律,14,0.0012%
助长,14,0.0012%
助老,14,0.0012%
住户,14,0.0012%
抓获,14,0.0012%
专款,14,0.0012%
姿态,14,0.0012%
自然保护区,14,0.0012%
总行,14,0.0012%
罪,14,0.0012%
１９３８年,13,0.0012%
１９９６,13,0.0012%
３７,13,0.0012%
３８,13,0.0012%
３９,13,0.0012%
５０００万,13,0.0012%
７５,13,0.0012%
７万,13,0.0012%
阿拉木图,13,0.0012%
埃镑,13,0.0012%
爱人,13,0.0012%
奥,13,0.0012%
八一队,13,0.0012%
罢,13,0.0012%
包村,13,0.0012%
包围,13,0.0012%
保管,13,0.0012%
保温,13,0.0012%
保值,13,0.0012%
报案,13,0.0012%
报告会,13,0.0012%
报告文学,13,0.0012%
北爱尔兰,13,0.0012%
北国,13,0.0012%
北京人民大会堂,13,0.0012%
备战,13,0.0012%
被捕,13,0.0012%
本色,13,0.0012%
本子,13,0.0012%
编剧,13,0.0012%
便于,13,0.0012%
标准化,13,0.0012%
博塔,13,0.0012%
补偿,13,0.0012%
不乏,13,0.0012%
不懈努力,13,0.0012%
菜地,13,0.0012%
参考,13,0.0012%
厕所,13,0.0012%
测评,13,0.0012%
查阅,13,0.0012%
常任,13,0.0012%
长岭,13,0.0012%
长途电话,13,0.0012%
车上,13,0.0012%
撤销,13,0.0012%
成千上万,13,0.0012%
出版物,13,0.0012%
出租车,13,0.0012%
川,13,0.0012%
传授,13,0.0012%
此案,13,0.0012%
促销,13,0.0012%
打响,13,0.0012%
大义,13,0.0012%
大战,13,0.0012%
大专,13,0.0012%
大自然,13,0.0012%
单晶河乡,13,0.0012%
党派,13,0.0012%
到期,13,0.0012%
得力,13,0.0012%
灯饰,13,0.0012%
等级分,13,0.0012%
地铁,13,0.0012%
地震局,13,0.0012%
第二十,13,0.0012%
第十三,13,0.0012%
雕塑,13,0.0012%
调运,13,0.0012%
堵,13,0.0012%
杜绝,13,0.0012%
渡,13,0.0012%
夺冠,13,0.0012%
法制化,13,0.0012%
繁华,13,0.0012%
繁森,13,0.0012%
繁殖,13,0.0012%
方略,13,0.0012%
菲拉利,13,0.0012%
费县,13,0.0012%
分开,13,0.0012%
分明,13,0.0012%
分忧,13,0.0012%
否定,13,0.0012%
福州市,13,0.0012%
负有,13,0.0012%
附记,13,0.0012%
该厂,13,0.0012%
该党,13,0.0012%
告,13,0.0012%
各种各样,13,0.0012%
根源,13,0.0012%
工党,13,0.0012%
工业化,13,0.0012%
工作组,13,0.0012%
攻,13,0.0012%
公,13,0.0012%
公开赛,13,0.0012%
公用,13,0.0012%
共青团,13,0.0012%
古籍,13,0.0012%
古人,13,0.0012%
股份公司,13,0.0012%
官僚主义,13,0.0012%
光亮,13,0.0012%
规矩,13,0.0012%
归来,13,0.0012%
国际泳联,13,0.0012%
国家环保局,13,0.0012%
海马,13,0.0012%
和平共处,13,0.0012%
合肥市,13,0.0012%
黑色,13,0.0012%
痕迹,13,0.0012%
鸿雁,13,0.0012%
华文,13,0.0012%
黄淮,13,0.0012%
混凝土,13,0.0012%
基本法,13,0.0012%
积,13,0.0012%
集体经济,13,0.0012%
纪念堂,13,0.0012%
纪实,13,0.0012%
佳绩,13,0.0012%
架空,13,0.0012%
简,13,0.0012%
剪纸,13,0.0012%
鉴别,13,0.0012%
建设者,13,0.0012%
缴纳,13,0.0012%
阶段性,13,0.0012%
节前,13,0.0012%
节水,13,0.0012%
捷,13,0.0012%
结对,13,0.0012%
姐妹,13,0.0012%
借贷,13,0.0012%
津,13,0.0012%
经营管理者,13,0.0012%
警灯,13,0.0012%
景,13,0.0012%
景点,13,0.0012%
景气,13,0.0012%
敬老院,13,0.0012%
举动,13,0.0012%
剧情,13,0.0012%
剧协,13,0.0012%
勘探者,13,0.0012%
看不到,13,0.0012%
抗,13,0.0012%
可爱,13,0.0012%
空调,13,0.0012%
库区,13,0.0012%
宽敞,13,0.0012%
来稿,13,0.0012%
来讲,13,0.0012%
来年,13,0.0012%
劳动生产率,13,0.0012%
劳力,13,0.0012%
劳务,13,0.0012%
雷达,13,0.0012%
雷神庙,13,0.0012%
冷暖,13,0.0012%
联席会议,13,0.0012%
两者,13,0.0012%
领到,13,0.0012%
流血,13,0.0012%
落户,13,0.0012%
马列主义,13,0.0012%
美洲,13,0.0012%
孟加拉国,13,0.0012%
弥漫,13,0.0012%
面世,13,0.0012%
灭,13,0.0012%
名优,13,0.0012%
摸清,13,0.0012%
摸索,13,0.0012%
摩托车,13,0.0012%
母爱,13,0.0012%
木材,13,0.0012%
木卫二,13,0.0012%
目,13,0.0012%
南北,13,0.0012%
南海,13,0.0012%
内蒙古自治区,13,0.0012%
年纪,13,0.0012%
宁波,13,0.0012%
浓浓的,13,0.0012%
农药,13,0.0012%
偶尔,13,0.0012%
拍卖行,13,0.0012%
抛弃,13,0.0012%
陪,13,0.0012%
盆地,13,0.0012%
漆器,13,0.0012%
其间,13,0.0012%
起草,13,0.0012%
起降,13,0.0012%
企事业,13,0.0012%
启用,13,0.0012%
恰,13,0.0012%
前期,13,0.0012%
前人,13,0.0012%
前者,13,0.0012%
强国,13,0.0012%
切尔诺梅尔金,13,0.0012%
清华大学,13,0.0012%
清洗,13,0.0012%
庆贺,13,0.0012%
区域性,13,0.0012%
驱车,13,0.0012%
劝,13,0.0012%
认清,13,0.0012%
入学,13,0.0012%
色,13,0.0012%
沙龙,13,0.0012%
沙漠,13,0.0012%
山上,13,0.0012%
陕北,13,0.0012%
善,13,0.0012%
伤者,13,0.0012%
上风,13,0.0012%
上缴,13,0.0012%
社会科学,13,0.0012%
深圳市,13,0.0012%
生育,13,0.0012%
牲畜,13,0.0012%
省会,13,0.0012%
圣诞节,13,0.0012%
十佳,13,0.0012%
十三,13,0.0012%
石家庄市,13,0.0012%
时速,13,0.0012%
食堂,13,0.0012%
实地,13,0.0012%
识,13,0.0012%
使命感,13,0.0012%
市政,13,0.0012%
视角,13,0.0012%
手上,13,0.0012%
输入,13,0.0012%
束,13,0.0012%
数额,13,0.0012%
水质,13,0.0012%
顺应,13,0.0012%
四五,13,0.0012%
素养,13,0.0012%
速滑,13,0.0012%
随笔,13,0.0012%
太行,13,0.0012%
特级,13,0.0012%
特使,13,0.0012%
田径,13,0.0012%
跳台,13,0.0012%
投身,13,0.0012%
挽回,13,0.0012%
微型,13,0.0012%
温度,13,0.0012%
文体,13,0.0012%
文艺部,13,0.0012%
屋顶,13,0.0012%
五千,13,0.0012%
雾,13,0.0012%
物种,13,0.0012%
吸烟,13,0.0012%
吸引力,13,0.0012%
锡山,13,0.0012%
袭,13,0.0012%
喜人,13,0.0012%
霞光,13,0.0012%
襄樊,13,0.0012%
小金库,13,0.0012%
小时候,13,0.0012%
谢瓦尔德纳泽,13,0.0012%
新机制,13,0.0012%
新岁,13,0.0012%
新意,13,0.0012%
信阳,13,0.0012%
信用社,13,0.0012%
行情,13,0.0012%
行之有效,13,0.0012%
幸运,13,0.0012%
寻呼,13,0.0012%
巡回,13,0.0012%
巡逻,13,0.0012%
严谨,13,0.0012%
演变,13,0.0012%
养老,13,0.0012%
一角,13,0.0012%
仪,13,0.0012%
意愿,13,0.0012%
议程,13,0.0012%
议论,13,0.0012%
银行业,13,0.0012%
应试,13,0.0012%
游击队,13,0.0012%
游乐,13,0.0012%
有色金属,13,0.0012%
有望,13,0.0012%
舆论界,13,0.0012%
余震,13,0.0012%
渔民,13,0.0012%
雨夹雪,13,0.0012%
语,13,0.0012%
预定,13,0.0012%
原材料,13,0.0012%
越是,13,0.0012%
云峰,13,0.0012%
云娇,13,0.0012%
在野党,13,0.0012%
早年,13,0.0012%
造血,13,0.0012%
增海,13,0.0012%
增设,13,0.0012%
账户卡,13,0.0012%
振昌,13,0.0012%
整合,13,0.0012%
政界,13,0.0012%
支配,13,0.0012%
直属机关,13,0.0012%
植,13,0.0012%
志文,13,0.0012%
置身,13,0.0012%
制冷剂,13,0.0012%
制片厂,13,0.0012%
中汇,13,0.0012%
中专,13,0.0012%
种族,13,0.0012%
重返,13,0.0012%
主角,13,0.0012%
主流,13,0.0012%
注视,13,0.0012%
壮观,13,0.0012%
滋生,13,0.0012%
子公司,13,0.0012%
自学,13,0.0012%
总政,13,0.0012%
走路,13,0.0012%
祖德,13,0.0012%
祖先,13,0.0012%
阻碍,13,0.0012%
钻研,13,0.0012%
尊,13,0.0012%
潇洒,13,0.0012%
赈灾,13,0.0012%
窦,13,0.0012%
▲,12,0.0011%
０．７,12,0.0011%
１％,12,0.0011%
１１％,12,0.0011%
１２月份,12,0.0011%
１５０万,12,0.0011%
１８０,12,0.0011%
１９５５年,12,0.0011%
１９５６年,12,0.0011%
１９６０年,12,0.0011%
１９７２年,12,0.0011%
３０００万,12,0.0011%
５１,12,0.0011%
５５,12,0.0011%
６４,12,0.0011%
７％,12,0.0011%
９时,12,0.0011%
阿尔及尔,12,0.0011%
癌症,12,0.0011%
艾,12,0.0011%
爱尔兰,12,0.0011%
安宁,12,0.0011%
岸边,12,0.0011%
傲慢,12,0.0011%
芭蕾舞团,12,0.0011%
巴勒斯坦民族权力机构,12,0.0011%
白莲,12,0.0011%
版权,12,0.0011%
办公楼,12,0.0011%
傍晚,12,0.0011%
保护主义,12,0.0011%
保密,12,0.0011%
宝瑞,12,0.0011%
爆炸,12,0.0011%
北大,12,0.0011%
北大荒,12,0.0011%
贝尔曼,12,0.0011%
被占领土,12,0.0011%
本栏,12,0.0011%
本土,12,0.0011%
必定,12,0.0011%
必由之路,12,0.0011%
鞭炮,12,0.0011%
标签,12,0.0011%
别国,12,0.0011%
冰暴,12,0.0011%
冰箱,12,0.0011%
波士顿,12,0.0011%
博士生,12,0.0011%
踩,12,0.0011%
彩虹,12,0.0011%
餐厅,12,0.0011%
沧桑,12,0.0011%
测量,12,0.0011%
茶,12,0.0011%
场景,12,0.0011%
长三甲,12,0.0011%
长寿,12,0.0011%
偿还,12,0.0011%
厂商,12,0.0011%
畅销,12,0.0011%
超额,12,0.0011%
沉默,12,0.0011%
成都市,12,0.0011%
乘务员,12,0.0011%
诚挚,12,0.0011%
秤,12,0.0011%
抽象,12,0.0011%
川·立派,12,0.0011%
穿越,12,0.0011%
传奇,12,0.0011%
春意,12,0.0011%
刺,12,0.0011%
聪明,12,0.0011%
村镇,12,0.0011%
村子,12,0.0011%
答应,12,0.0011%
大好,12,0.0011%
大和银行,12,0.0011%
大片,12,0.0011%
大象,12,0.0011%
大衣,12,0.0011%
待业,12,0.0011%
担子,12,0.0011%
单项,12,0.0011%
蛋白,12,0.0011%
当日,12,0.0011%
倒是,12,0.0011%
道豫,12,0.0011%
德生,12,0.0011%
抵京,12,0.0011%
抵御,12,0.0011%
地带,12,0.0011%
地质队,12,0.0011%
第二十九,12,0.0011%
电话局,12,0.0011%
电视片,12,0.0011%
独有,12,0.0011%
渡过,12,0.0011%
短暂,12,0.0011%
对照,12,0.0011%
对峙,12,0.0011%
顿时,12,0.0011%
饿,12,0.0011%
耳,12,0.0011%
二十三日,12,0.0011%
二月,12,0.0011%
法兰西,12,0.0011%
翻开,12,0.0011%
防线,12,0.0011%
废弃,12,0.0011%
丰厚,12,0.0011%
峰,12,0.0011%
奉行,12,0.0011%
凤兴,12,0.0011%
夫妻,12,0.0011%
服务员,12,0.0011%
福利院,12,0.0011%
富强,12,0.0011%
该国,12,0.0011%
干净,12,0.0011%
感激,12,0.0011%
高等学校,12,0.0011%
高雅,12,0.0011%
歌唱家,12,0.0011%
格,12,0.0011%
各位,12,0.0011%
工商业,12,0.0011%
公积金,12,0.0011%
公约,12,0.0011%
共度,12,0.0011%
孤独,12,0.0011%
固,12,0.0011%
挂牌,12,0.0011%
怪,12,0.0011%
关切,12,0.0011%
光彩,12,0.0011%
规章,12,0.0011%
桂光,12,0.0011%
桂林,12,0.0011%
国家税务总局,12,0.0011%
国家统计局,12,0.0011%
国立,12,0.0011%
国土,12,0.0011%
过剩,12,0.0011%
害怕,12,0.0011%
含有,12,0.0011%
好戏,12,0.0011%
耗资,12,0.0011%
和解,12,0.0011%
黑人,12,0.0011%
亨廷顿,12,0.0011%
洪水,12,0.0011%
宏大,12,0.0011%
宏权,12,0.0011%
红楼梦,12,0.0011%
红岩,12,0.0011%
厚厚的,12,0.0011%
后方,12,0.0011%
华东,12,0.0011%
化工厂,12,0.0011%
淮,12,0.0011%
回民,12,0.0011%
汇集,12,0.0011%
货车,12,0.0011%
基础性,12,0.0011%
基建,12,0.0011%
激战,12,0.0011%
鸡蛋,12,0.0011%
吉林市,12,0.0011%
汲取,12,0.0011%
脊索动物,12,0.0011%
己,12,0.0011%
济南市,12,0.0011%
嘉,12,0.0011%
假如,12,0.0011%
尖锐,12,0.0011%
肩上,12,0.0011%
柬埔寨,12,0.0011%
讲解,12,0.0011%
交货,12,0.0011%
交通局,12,0.0011%
揭开,12,0.0011%
洁琼,12,0.0011%
界别,12,0.0011%
津巴布韦,12,0.0011%
锦江,12,0.0011%
禁区,12,0.0011%
尽可能,12,0.0011%
尽如人意,12,0.0011%
精简,12,0.0011%
警署,12,0.0011%
静,12,0.0011%
静静,12,0.0011%
救治,12,0.0011%
旧币,12,0.0011%
就职,12,0.0011%
局限,12,0.0011%
巨人,12,0.0011%
巨型,12,0.0011%
决定书,12,0.0011%
军装,12,0.0011%
开采,12,0.0011%
开端,12,0.0011%
开幕式,12,0.0011%
开盘,12,0.0011%
刊出,12,0.0011%
看病,12,0.0011%
科尔,12,0.0011%
可贵,12,0.0011%
哭,12,0.0011%
快捷,12,0.0011%
困,12,0.0011%
垃圾猪,12,0.0011%
黎族,12,0.0011%
理事国,12,0.0011%
历经,12,0.0011%
利比亚,12,0.0011%
利源,12,0.0011%
隶属,12,0.0011%
粮油,12,0.0011%
疗效,12,0.0011%
辽宁队,12,0.0011%
料,12,0.0011%
裂变,12,0.0011%
烈士,12,0.0011%
劣势,12,0.0011%
琳琅满目,12,0.0011%
林昌,12,0.0011%
林区,12,0.0011%
灵寿,12,0.0011%
领导者,12,0.0011%
留念,12,0.0011%
轮流,12,0.0011%
码头,12,0.0011%
马克思列宁主义,12,0.0011%
嘛,12,0.0011%
茅盾,12,0.0011%
毛毯,12,0.0011%
门外,12,0.0011%
蒙,12,0.0011%
面包,12,0.0011%
面孔,12,0.0011%
瞄准,12,0.0011%
民政部门,12,0.0011%
名气,12,0.0011%
木屋,12,0.0011%
南京军区前线话剧团,12,0.0011%
脑子,12,0.0011%
内政部长,12,0.0011%
年份,12,0.0011%
攀,12,0.0011%
旁边,12,0.0011%
频频,12,0.0011%
品尝,12,0.0011%
平日,12,0.0011%
评论家,12,0.0011%
评说,12,0.0011%
评议,12,0.0011%
坡,12,0.0011%
企业经营者,12,0.0011%
启亮,12,0.0011%
启民,12,0.0011%
迁入,12,0.0011%
钱物,12,0.0011%
潜艇,12,0.0011%
抢占,12,0.0011%
悄然,12,0.0011%
桥本龙太郎,12,0.0011%
瞧,12,0.0011%
侵吞,12,0.0011%
青藏高原,12,0.0011%
青岛市,12,0.0011%
倾听,12,0.0011%
倾注,12,0.0011%
清华,12,0.0011%
情趣,12,0.0011%
请教,12,0.0011%
区段,12,0.0011%
取向,12,0.0011%
全都,12,0.0011%
全镇,12,0.0011%
热线,12,0.0011%
热衷,12,0.0011%
任何人,12,0.0011%
荣典,12,0.0011%
入境,12,0.0011%
萨哈夫,12,0.0011%
萨乌丁,12,0.0011%
山寨,12,0.0011%
擅自,12,0.0011%
上一年,12,0.0011%
舍,12,0.0011%
设法,12,0.0011%
设防,12,0.0011%
设有,12,0.0011%
审定,12,0.0011%
生产资料,12,0.0011%
生肖,12,0.0011%
生效,12,0.0011%
升空,12,0.0011%
省区,12,0.0011%
师范大学,12,0.0011%
失利,12,0.0011%
十六,12,0.0011%
十日,12,0.0011%
十足,12,0.0011%
食用,12,0.0011%
驶,12,0.0011%
世贸,12,0.0011%
事关,12,0.0011%
势,12,0.0011%
收缴,12,0.0011%
收录,12,0.0011%
首钢队,12,0.0011%
殊荣,12,0.0011%
疏导,12,0.0011%
数据库,12,0.0011%
数目,12,0.0011%
数万,12,0.0011%
双人,12,0.0011%
水电,12,0.0011%
水乡,12,0.0011%
税率,12,0.0011%
饲料,12,0.0011%
搜集,12,0.0011%
随同,12,0.0011%
损坏,12,0.0011%
索尼亚,12,0.0011%
他俩,12,0.0011%
探,12,0.0011%
特有,12,0.0011%
提交,12,0.0011%
体育馆,12,0.0011%
填补,12,0.0011%
铁,12,0.0011%
铁人,12,0.0011%
通商,12,0.0011%
投诉,12,0.0011%
团聚,12,0.0011%
退伍,12,0.0011%
退伍军人,12,0.0011%
脱颖而出,12,0.0011%
妥协,12,0.0011%
外科,12,0.0011%
完毕,12,0.0011%
完美,12,0.0011%
往返,12,0.0011%
位居,12,0.0011%
文库,12,0.0011%
文联,12,0.0011%
文盛,12,0.0011%
握手,12,0.0011%
乌兹别克斯坦,12,0.0011%
无氟,12,0.0011%
无绳电话机,12,0.0011%
